source_res,source_fps,nodes,scene,transport,effective_utilization,bandwidth_mib_s,throughput_fps,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_misses,context_bytes,output_transport_bytes,total_transfer_bytes,avg_bytes_per_display_frame,avg_mib_s_over_clip,ingress_busy_fraction,egress_busy_fraction,link_busy_fraction,max_node_busy_fraction,required_effective_tops,available_effective_tops,compute_capacity_ratio,reconstructed_gop,authoritative_gop,stale_replays_rejected,bottleneck
540p,15,4,median,owner_only,0.4,1600,60.22836909242842,13.39509161896649,16.031827618968236,16.031827618968236,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.008771482268548722,0.005715742163683029,0.008771482268548722,0.2311922899558667,0.09870501888,0.8,8.104957671631622,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,finishing_owner,0.4,12.5,59.83366913515387,79.1111627478117,81.74789874781345,81.74789874781345,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.9634143945576498,0.11891036055190382,0.9634143945576498,0.22967719684704035,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,INTERCONNECT_HEADROOM_LOW
540p,15,4,median,finishing_owner,0.4,25,60.03192429257118,45.994402493905454,48.6311384939072,48.6311384939072,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.48390362348971583,0.06205345830567544,0.48390362348971583,0.23043821801579442,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,finishing_owner,0.4,50,60.01574515974683,29.43602236695233,32.072758366954076,32.072758366954076,0,127313536,16382400,143695936,239493.22666666665,13.703912353515625,0.24410333945720034,0.03605640765816184,0.24410333945720034,0.22995208023137786,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,finishing_owner,0.4,100,60.111477021478265,19.55435422347591,33.98276937785158,33.982769377851696,0,252097664,222360000,474457664,790762.7733333333,45.247808837890624,0.24326219829237472,0.21726193429178095,0.24326219829237472,0.167197779288922,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,finishing_owner,0.4,125,60.09860931072883,26.614947669921868,28.352793181562447,28.352793181562674,0,252940800,223742400,476683200,794472.0,45.460052490234375,0.1956996179709493,0.17579033966044572,0.1956996179709493,0.16673737012458134,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,finishing_owner,0.4,200,60.16041315664647,19.330596373700985,26.221207183027218,26.22120718302756,0,377724928,428337600,806062528,1343437.5466666666,76.87211303710937,0.18418038420745622,0.20960618284728638,0.20960618284728638,0.12762013756243298,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,finishing_owner,0.4,400,60.26653383978955,11.994707549237773,15.430210631513546,15.430210631513887,0,379411200,429720000,809131200,1348552.0,77.16476440429688,0.09446847401024919,0.10772967540660036,0.10772967540660036,0.10375837920998274,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,finishing_owner,0.4,800,60.30974299788585,9.603483641767319,11.68266157450671,11.682661574507051,0,504195328,634315200,1138510528,1897517.5466666666,108.57682495117187,0.06520766493376903,0.08083140392320345,0.08083140392320345,0.06444654748783248,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,finishing_owner,0.4,1600,60.335603351925116,6.804680412230937,7.723556182800166,7.723556182800621,0,505038464,635697600,1140736064,1901226.7733333334,108.78906860351563,0.03507372804305358,0.042929314379903986,0.042929314379903986,0.0642090332427604,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,independent_au,0.4,12.5,59.82456593669702,80.6370416540617,84.1502691931255,84.1502691931255,0,126470400,27000000,153470400,255784.0,14.636077880859375,0.9632678190165437,0.2101773125612626,0.9632678190165437,0.2296422533589653,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,INTERCONNECT_HEADROOM_LOW
540p,15,4,median,independent_au,0.4,25,60.02734213307308,46.757341947030454,49.3940779470322,49.3940779470322,0,126470400,27000000,153470400,255784.0,14.636077880859375,0.48386668774909664,0.10784594942464325,0.48386668774909664,0.23042062896327192,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,independent_au,0.4,50,60.15480243121659,29.81749209351483,32.454228093516576,32.454228093516576,0,127313536,27000000,154313536,257189.22666666665,14.716485595703125,0.24466893010764085,0.05644366527292642,0.24466893010764085,0.23048488222793154,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,independent_au,0.4,100,60.231549043968975,19.566260748944984,20.989910491132832,20.989910491132946,0,252097664,27000000,279097664,465162.7733333333,26.616827392578124,0.24374811189143775,0.030667100535786123,0.24374811189143775,0.1675317550371473,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,independent_au,0.4,125,60.255884315074454,16.88653216890603,18.111093962812447,18.111093962812674,0,252940800,27000000,279940800,466568.0,26.697235107421875,0.19621175391918202,0.02550768688731406,0.19621175391918202,0.16717371334302983,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,independent_au,0.4,200,60.28451265280444,13.029139006757305,15.232469947753998,15.232469947754112,0,377724928,27000000,404724928,674541.5466666666,38.59757690429687,0.18456031332833528,0.017758414075885118,0.18456031332833528,0.12788339364629447,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,independent_au,0.4,400,60.3213561209322,9.153431311689019,10.6970810538769,10.697081053877127,0,379411200,27000000,406411200,677352.0,38.758392333984375,0.09455440855652779,0.011297487896798885,0.09455440855652779,0.1038527644462579,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,independent_au,0.4,800,60.3337462939016,7.110765922484916,7.6281475669384236,7.628147566938651,0,504195328,27000000,531195328,885325.5466666666,50.65873413085937,0.06523361760420167,0.008063254067746937,0.06523361760420167,0.06447219723329065,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,independent_au,0.4,1600,60.34345272641331,5.511132605695366,6.093680823469185,6.093680823469413,0,505038464,27000000,532038464,886730.7733333333,50.739141845703124,0.03507829096794058,0.006446013747038288,0.03507829096794058,0.06421738653201993,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,raw_gather,0.4,12.5,4.210589684192825,66401.14150162539,125842.98144954226,131140.21394954194,600,126470400,1866240000,1992710400,3321184.0,190.0396728515625,0.06779699072380618,0.9995295163728389,0.9995295163728389,0.01616274665613461,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,INTERCONNECT
540p,15,4,median,raw_gather,0.4,25,8.418183233633659,30713.949118812772,58178.9824261049,60628.55867610494,599,126470400,1866240000,1992710400,3321184.0,190.0396728515625,0.06785705135991782,0.9995106254462895,0.9995106254462895,0.03231399236570921,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,INTERCONNECT
540p,15,4,median,raw_gather,0.4,50,16.820214490857545,12875.585652882108,24363.10638204924,25388.854507049284,596,127313536,1866240000,1993553536,3322589.2266666666,190.12008056640624,0.06841322250812557,0.9992245530182643,0.9992245530182643,0.06444714302580819,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,INTERCONNECT
540p,15,4,median,raw_gather,0.4,100,33.528665510582776,3968.6191001476896,7499.2523032727095,7813.086365772751,587,252097664,1866240000,2118337664,3530562.7733333334,202.02042236328126,0.13568551767576434,0.9972459796509586,0.9972459796509586,0.0932587035565184,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,INTERCONNECT
540p,15,4,median,raw_gather,0.4,125,41.841327245877956,2194.3662843924826,4116.052352100796,4287.5036021007945,575,252940800,1866240000,2119180800,3531968.0,202.100830078125,0.13624827348465787,0.9962616148464979,0.9962616148464979,0.11608443102949191,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,INTERCONNECT
540p,15,4,median,raw_gather,0.4,200,59.72494433044174,53.07422872843699,67.98577169718737,67.98577169718772,0,377724928,1866240000,2243964928,3739941.546666667,214.001171875,0.18284720161258408,0.89059107368958,0.89059107368958,0.12669636412757154,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,INTERCONNECT_HEADROOM_LOW
540p,15,4,median,raw_gather,0.4,400,60.04723831766967,28.816721404218242,36.312492888593624,36.312492888593965,0,379411200,1866240000,2245651200,3742752.0,214.1619873046875,0.09412472579690381,0.45010037669705505,0.45010037669705505,0.10338082725048804,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,raw_gather,0.4,800,60.20969323764387,16.687967742108867,20.47585348429675,20.47585348429709,0,504195328,1866240000,2370435328,3950725.546666667,226.0623291015625,0.06509948985428327,0.22806743855635245,0.22806743855635245,0.06433963505040413,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,median,raw_gather,0.4,1600,60.29125077963051,10.62359091105418,12.557533782148312,12.557533782148653,0,505038464,1866240000,2371278464,3952130.7733333334,226.14273681640626,0.035047945420982204,0.11659983463459235,0.11659983463459235,0.0641618333204814,0.09870501888,3.2,32.41983068652649,1.810059264,1.1501568,1,HEADROOM
540p,15,4,adversarial,owner_only,0.4,12.5,59.54409205954334,101.51627250781166,108.11035890781227,108.11035890781261,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.9587517568319418,0.11833486994659538,0.9587517568319418,0.6209978165306699,0.3627307008,0.8,2.205492940728771,6.7571712,3.9105331199999998,1,INTERCONNECT_HEADROOM_LOW
540p,15,4,adversarial,owner_only,0.4,25,59.74042972073721,68.39951225390541,74.99359865390602,74.99359865390636,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.4815539523572264,0.061752147853398824,0.4815539523572264,0.6230454631516346,0.3627307008,0.8,2.205492940728771,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,owner_only,0.4,50,59.839084898527226,51.84113212695229,58.435218526952895,58.435218526953236,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.2417729854495562,0.03332062598437146,0.2417729854495562,0.6240743586789319,0.3627307008,0.8,2.205492940728771,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,owner_only,0.4,100,59.88853477755959,43.561942063475726,50.15602846347633,50.15602846347667,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.12158527636565164,0.019069622148345226,0.12158527636565164,0.624590081832055,0.3627307008,0.8,2.205492940728771,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,owner_only,0.4,125,59.89843456245224,41.906104050780414,48.50019045078102,48.50019045078136,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.09752389360894287,0.016216594492026497,0.09752389360894287,0.6246933287636953,0.3627307008,0.8,2.205492940728771,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,owner_only,0.4,200,59.91329037807262,39.422347031737445,46.01643343173805,46.01643343173839,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.06141690040844717,0.011935284010865417,0.06141690040844717,0.6248482631785792,0.3627307008,0.8,2.205492940728771,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,owner_only,0.4,400,59.925675854670445,37.352549515868304,43.94663591586891,43.94663591586925,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.03131405511672678,0.00836590269061639,0.03131405511672678,0.6249774339100139,0.3627307008,0.8,2.205492940728771,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,owner_only,0.4,800,59.93187051344335,36.317650757933734,42.91173715793434,42.91173715793468,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.016257964767448584,0.006580658567414641,0.016257964767448584,0.6250420393047571,0.3627307008,0.8,2.205492940728771,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,owner_only,0.4,1600,59.93496832312203,35.80020137896645,42.394287778967055,42.394287778967396,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.008728752244735521,0.005687898089980684,0.008728752244735521,0.6250743470111968,0.3627307008,0.8,2.205492940728771,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,finishing_owner,0.4,12.5,58.93151644856099,101.51627250781166,108.11035890781227,108.11035890781261,0,127313536,16382400,143695936,239493.22666666665,13.703912353515625,0.9552142666055019,0.12747652426933895,0.9552142666055019,0.613459227622772,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,INTERCONNECT_HEADROOM_LOW
540p,15,4,adversarial,finishing_owner,0.4,25,59.323609767895036,68.39951225390541,124.84830759140641,124.84830759140641,0,252097664,222360000,474457664,790762.7733333333,45.247808837890624,0.9532001635213603,0.8434196627370364,0.9532001635213603,0.5203965231786799,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,INTERCONNECT_HEADROOM_LOW
540p,15,4,adversarial,finishing_owner,0.4,50,59.64659540407982,66.67645273300784,71.51153175390618,71.51153175390641,0,252940800,223742400,476683200,794472.0,45.460052490234375,0.48199050728133946,0.4290128701448924,0.48199050728133946,0.446831939221124,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,finishing_owner,0.4,100,59.90458788552324,49.651120071777335,55.27157020605455,55.27157020605489,0,377724928,428337600,806062528,1343437.5466666666,76.87211303710937,0.36322404297099475,0.41263734606071845,0.41263734606071845,0.3508168207640565,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,finishing_owner,0.4,125,59.925542897144815,44.17554176367161,46.63877296484361,46.63877296484395,0,379411200,431102400,810513600,1350856.0,77.29660034179688,0.2926961004092723,0.3332909174687115,0.3332909174687115,0.34911164286196494,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,finishing_owner,0.4,200,60.11539672169301,26.89857093847604,33.689577103027204,33.689577103027545,0,379411200,429720000,809131200,1348552.0,77.16476440429688,0.18486422131645083,0.21010978759671076,0.21010978759671076,0.2755653774195157,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,finishing_owner,0.4,400,60.19946018750626,21.82586404892527,25.26136713120104,25.261367131201496,0,505038464,635697600,1140736064,1901226.7733333334,108.78906860351563,0.1256027152006883,0.1568819188216214,0.1568819188216214,0.17685915996115423,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,finishing_owner,0.4,800,60.23687279354144,15.635528412230997,17.393279953369074,17.3932799533693,0,505038464,635697600,1140736064,1901226.7733333334,108.78906860351563,0.06523781476408974,0.08089918360871509,0.08089918360871509,0.1769690739380359,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,finishing_owner,0.4,1600,60.24802622136641,13.791556206115274,14.710431976684504,14.710431976684731,0,505038464,635697600,1140736064,1901226.7733333334,108.78906860351563,0.03502281852546591,0.04286700247844979,0.04286700247844979,0.177001841439101,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,independent_au,0.4,12.5,59.525845053888325,105.33096977343666,111.92505617343727,111.92505617343761,0,127313536,45000000,172313536,287189.2266666667,16.433099365234376,0.9648476715655788,0.34537168514593614,0.9648476715655788,0.619646008298889,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,INTERCONNECT_HEADROOM_LOW
540p,15,4,adversarial,independent_au,0.4,25,59.83810583720127,70.30686088671791,74.02128122421891,74.02128122421891,0,252097664,45000000,297097664,495162.7733333333,28.333441162109374,0.9614669857749719,0.1759852425049882,0.9614669857749719,0.5249097678497917,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,INTERCONNECT_HEADROOM_LOW
540p,15,4,adversarial,independent_au,0.4,50,60.0297984454912,43.73968834941383,47.68130884335915,47.68130884335949,0,252940800,45000000,297940800,496568.0,28.413848876953125,0.4850870834911024,0.09067569937040339,0.4850870834911024,0.4497026371536597,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,independent_au,0.4,100,60.13477508224366,31.75165659042932,32.54691232773439,32.54691232773462,0,377724928,45000000,422724928,704541.5466666666,40.31419067382812,0.36461975450468775,0.047822524895680965,0.36461975450468775,0.35216485675569653,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,independent_au,0.4,125,60.166083689238,26.784142552343383,30.5799897773436,30.579989777343826,0,379411200,45000000,424411200,707352.0,40.475006103515625,0.2938709809098274,0.03924059593504409,0.2938709809098274,0.3505129750325738,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,independent_au,0.4,200,60.1933373799732,22.83968401083939,24.446369095214777,24.446369095215005,0,379411200,45000000,424411200,707352.0,40.475006103515625,0.18510390099732466,0.02634228194466942,0.18510390099732466,0.2759226527281149,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,independent_au,0.4,400,60.233781152339205,16.146783676513223,18.236976547607355,18.236976547607583,0,505038464,45000000,550038464,916730.7733333333,52.455755615234374,0.12567432392206052,0.015589341879378589,0.12567432392206052,0.17695999104818566,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,independent_au,0.4,800,60.246479788587855,14.047183838256387,15.132280273803644,15.132280273803872,0,505038464,45000000,550038464,916730.7733333333,52.455755615234374,0.06524821934411212,0.010206173423236738,0.06524821934411212,0.17699729819566826,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,independent_au,0.4,1600,60.25283111479253,12.99738391912797,13.579932136901789,13.579932136902016,0,505038464,45000000,550038464,916730.7733333333,52.455755615234374,0.03502561166112614,0.0075137379356649305,0.03502561166112614,0.17701595766892098,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,raw_gather,0.4,12.5,4.210472753899459,66405.0988520254,125846.93879994228,131144.17129994195,600,127313536,1866240000,1993553536,3322589.2266666666,190.12008056640624,0.06824707535210096,0.9995017589116889,0.9995017589116889,0.043829745426429784,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,15,4,adversarial,raw_gather,0.4,25,8.417715858187979,30717.906469212772,58182.9397765049,60632.51602650494,599,252097664,1866240000,2118337664,3530562.7733333334,202.02042236328126,0.1352542126801505,0.9994551328642126,0.9994551328642126,0.07384159667366945,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,15,4,adversarial,raw_gather,0.4,50,16.816693647425165,12883.054022802111,24370.574751969245,25396.322876969287,596,252940800,1866240000,2119180800,3531968.0,202.100830078125,0.135891858487583,0.9990153931881752,0.9990153931881752,0.12597929157332208,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,15,4,adversarial,raw_gather,0.4,100,33.51467846802916,3976.087470067689,7506.720673192709,7820.554735692751,588,377724928,1866240000,2243964928,3739941.546666667,214.001171875,0.20321209846720853,0.996829961842275,0.996829961842275,0.196270659128012,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,15,4,adversarial,raw_gather,0.4,125,41.819547171981526,2201.834654312482,4123.520722020796,4294.971972020794,576,379411200,1866240000,2245651200,3742752.0,214.1619873046875,0.20426045032466122,0.9957430210776143,0.9957430210776143,0.24363051398654112,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,INTERCONNECT
540p,15,4,adversarial,raw_gather,0.4,200,59.68057699597892,60.54259864843698,75.45414161718736,75.4541416171877,0,379411200,1866240000,2245651200,3742752.0,214.1619873046875,0.1835270828396093,0.8899294882753289,0.8899294882753289,0.27357218984428316,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,INTERCONNECT_HEADROOM_LOW
540p,15,4,adversarial,raw_gather,0.4,400,60.00239103170976,36.28509132421823,43.78086280859361,43.78086280859395,0,505038464,1866240000,2371278464,3952130.7733333334,226.14273681640626,0.1251915417288125,0.44976421168980524,0.44976421168980524,0.17628019321892993,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,raw_gather,0.4,800,60.17581564644953,22.298129368749414,26.086015110937296,26.086015110937865,0,505038464,1866240000,2371278464,3952130.7733333334,226.14273681640626,0.06517168857480933,0.22793911411168774,0.22793911411168774,0.1767896949916024,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,4,adversarial,raw_gather,0.4,1600,60.23371322041906,16.15801795996049,18.09196083105462,18.09196083105485,0,505038464,1866240000,2371278464,3952130.7733333334,226.14273681640626,0.035014498225761956,0.11648856028213525,0.11648856028213525,0.17695979147193874,0.3627307008,3.2,8.821971762915084,6.7571712,3.9105331199999998,1,HEADROOM
540p,15,8,optimistic,owner_only,0.4,12.5,59.91910140326178,72.21857553343716,74.20592416625004,74.20592416625016,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.964789985893507,0.11908014425312613,0.964789985893507,0.10235766301365289,0.02278388736,0.8,35.11253314061328,0.410462208,0.2875392,1,INTERCONNECT_HEADROOM_LOW
540p,15,8,optimistic,owner_only,0.4,25,60.1262999579773,38.82783353390596,40.10981753390752,40.10981753390752,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.48466436416224035,0.06215101200709949,0.48466436416224035,0.10271161291182897,0.02278388736,0.8,35.11253314061328,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,owner_only,0.4,50,60.22623476768841,22.269453406952834,23.551437406954392,23.551437406954392,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.24333722026100482,0.03353620541731389,0.24333722026100482,0.10288232798158446,0.02278388736,0.8,35.11253314061328,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,owner_only,0.4,100,60.27632685100429,13.990263343476272,15.27224734347783,15.27224734347783,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.12237256906862574,0.019193102349358337,0.12237256906862574,0.10296789850022743,0.02278388736,0.8,35.11253314061328,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,owner_only,0.4,125,60.28635526849567,12.33442533078096,13.616409330782517,13.616409330782517,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.09815548837333427,0.01632161815134113,0.09815548837333427,0.10298502968801401,0.02278388736,0.8,35.11253314061328,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,owner_only,0.4,200,60.30140415305173,9.85066831173799,11.132652311739548,11.132652311739548,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.0618147544557649,0.012012599880243877,0.0618147544557649,0.10301073716055695,0.02278388736,0.8,35.11253314061328,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,owner_only,0.4,400,60.31395063055504,7.78087079586885,9.062854795870408,9.062854795870408,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.031516947408871655,0.008420107652779002,0.031516947408871655,0.10303216986041754,0.02278388736,0.8,35.11253314061328,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,owner_only,0.4,800,60.32022582735159,6.74597203793428,8.027956037935837,8.027956037935837,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.016363315509160464,0.006623300882793367,0.016363315509160464,0.10304288955520606,0.02278388736,0.8,35.11253314061328,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,owner_only,0.4,1600,60.32336391543936,6.228522658966995,7.510506658968552,7.510506658968552,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.008785317034759403,0.005724757282694171,0.008785317034759403,0.1030482502391194,0.02278388736,0.8,35.11253314061328,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,finishing_owner,0.4,12.5,59.91910140326178,72.21857553343716,74.20592416625004,74.20592416625016,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.964789985893507,0.11908014425312613,0.964789985893507,0.10235766301365289,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,INTERCONNECT_HEADROOM_LOW
540p,15,8,optimistic,finishing_owner,0.4,25,60.1262999579773,38.82783353390596,40.10981753390752,40.10981753390752,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.48466436416224035,0.06215101200709949,0.48466436416224035,0.10271161291182897,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,finishing_owner,0.4,50,60.22623476768841,22.269453406952834,23.551437406954392,23.551437406954392,0,126470400,15000000,141470400,235784.0,13.491668701171875,0.24333722026100482,0.03353620541731389,0.24333722026100482,0.10288232798158446,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,finishing_owner,0.4,100,60.209253255954636,13.990263343476272,15.27224734347783,15.27224734347783,0,127313536,16382400,143695936,239493.22666666665,13.703912353515625,0.12305130604567806,0.020494702095389672,0.12305130604567806,0.10266763797268003,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,finishing_owner,0.4,125,60.17984819814823,12.33442533078096,13.616409330782517,13.616409330782517,0,127313536,17764800,145078336,241797.22666666665,13.835748291015625,0.09863529228529452,0.01840848076242828,0.09863529228529452,0.10243190662954822,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,finishing_owner,0.4,200,60.21927327289445,16.273761648924847,16.472970938476465,16.472970938476692,0,252097664,223742400,475840064,793066.7733333333,45.379644775390624,0.12304958768397957,0.11189613168534254,0.12304958768397957,0.08332764261091723,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,finishing_owner,0.4,400,60.3018118020136,9.107279791625963,9.605851229238397,9.605851229238397,0,252940800,223742400,476683200,794472.0,45.460052490234375,0.063021208571303,0.05843682258559597,0.063021208571303,0.07498760891708682,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,finishing_owner,0.4,800,60.324227982208264,7.159726160573555,7.6458560357568786,7.645856035756992,0,379411200,431102400,810513600,1350856.0,77.29660034179688,0.049085160340060593,0.05649505795680465,0.05649505795680465,0.05556752149537711,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,finishing_owner,0.4,1600,60.35586987227977,4.853205736684231,5.772081507253461,5.772081507253574,0,504195328,634315200,1138510528,1897517.5466666666,108.57682495117187,0.03503495629552491,0.04286084801419731,0.04286084801419731,0.028235080064367604,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,HEADROOM
540p,15,8,optimistic,independent_au,0.4,12.5,59.8911519784515,74.22129159789029,76.87621225218754,76.87621225218766,0,126470400,20250000,146720400,244534.0,13.992347717285156,0.9643399570289725,0.15900625639722316,0.9643399570289725,0.10230991800848496,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,INTERCONNECT_HEADROOM_LOW
540p,15,8,optimistic,independent_au,0.4,25,60.12428886887559,39.16161954464815,40.529079871797876,40.529079871797876,0,126470400,20250000,146720400,244534.0,13.992347717285156,0.4846481532325567,0.08221757972620049,0.4846481532325567,0.10270817744007217,0.02278388736,6.4,280.90026512490624,0.410462208,0.2875392,1,HEADROOM
