source_res,source_fps,nodes,scene,transport,effective_utilization,bandwidth_mib_s,throughput_fps,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_misses,context_bytes,output_transport_bytes,total_transfer_bytes,avg_bytes_per_display_frame,avg_mib_s_over_clip,ingress_busy_fraction,egress_busy_fraction,link_busy_fraction,max_node_busy_fraction,required_effective_tops,available_effective_tops,compute_capacity_ratio,reconstructed_gop,authoritative_gop,stale_replays_rejected,bottleneck
360p,10,8,adversarial,raw_gather,0.4,125,41.74042474510267,2209.982220749982,4136.429720749962,4331.69143949996,580,164865536,1866240000,2031105536,3385175.8933333335,193.701318359375,0.08972411917194267,0.9938590790049913,0.9938590790049913,0.12320922815074978,0.2978906112,6.4,21.484396484396488,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,10,8,adversarial,raw_gather,0.5,125,41.74418235028768,2208.6882943499822,4135.135794349962,4330.397513099961,581,164454400,1866240000,2030694400,3384490.6666666665,193.662109375,0.0895083975977662,0.9939485493458237,0.9939485493458237,0.10562844937386362,0.2978906112,8.0,26.85549560549561,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,10,8,adversarial,raw_gather,0.6,125,41.746687796290814,2207.8256767499824,4134.273176749963,4329.534895499961,581,164454400,1866240000,2030694400,3384490.6666666665,193.662109375,0.0895137698064042,0.9940082051895861,0.9940082051895861,0.09360030347971778,0.2978906112,9.6,32.22659472659473,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,10,8,adversarial,raw_gather,0.7,125,41.74847758471868,2207.2095213214106,4133.657021321391,4328.918740071389,581,163632128,1866240000,2029872128,3383120.2133333334,193.58369140625,0.08907553025469916,0.9940508208910168,0.9940508208910168,0.08511886071700714,0.2978906112,11.2,37.597693847693854,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,10,16,optimistic,owner_only,0.2,125,60.45491140258915,11.336690093277866,14.940407213282015,14.940407213282015,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03241107450638289,0.016367252173260145,0.03241107450638289,0.11539788253099387,0.0199839744,0.4,20.01603845129025,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,owner_only,0.3,125,60.47374584351744,10.19611793327931,13.27507601328125,13.275076013283979,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03242117202292953,0.016372351313049847,0.03242117202292953,0.09864903157165333,0.0199839744,0.6,30.024057676935374,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,owner_only,0.4,125,60.48316746550286,9.625831853280943,12.442410413282232,12.442410413282232,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.032426223140945516,0.016374902074589956,0.032426223140945516,0.09027069196345645,0.0199839744,0.8,40.0320769025805,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,owner_only,0.5,125,60.48882184797093,9.283660205281194,11.942811053281275,11.942811053281389,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.032429254567296305,0.01637643291305439,0.032429254567296305,0.08524243497484645,0.0199839744,1.0,50.04009612822562,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,owner_only,0.6,125,60.492592023664656,9.055545773280755,11.609744813280486,11.609744813281509,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03243127583310377,0.016377453631055375,0.03243127583310377,0.08188974130983459,0.0199839744,1.2,60.04811535387075,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,owner_only,0.7,125,60.49528529405781,8.89260689328114,11.371840356138819,11.371840356138819,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03243271974866584,0.016378182793247046,0.03243271974866584,0.07949470422963763,0.0199839744,1.4,70.05613457951587,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,finishing_owner,0.2,125,60.1557214442605,19.4840913465614,30.572436073124663,30.572436073125232,0,82638336,292862400,375500736,625834.56,35.810540771484376,0.06481583166213335,0.2288286340142857,0.2288286340142857,0.07528200060783861,0.0199839744,6.4,320.256615220644,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,finishing_owner,0.3,125,60.221122372042544,19.19894830656176,30.28729303312491,30.287293033125252,0,82638336,291480000,374118336,623530.56,35.678704833984376,0.06488629903288205,0.22801884067124856,0.22801884067124856,0.06456999313298466,0.0199839744,9.6,480.384922830966,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,finishing_owner,0.4,125,60.22287588321134,18.90884715656216,29.997191883125197,29.997191883125197,0,82227200,291480000,373707200,622845.3333333334,35.639495849609375,0.06457335134414965,0.2280254800955579,0.2280254800955579,0.061586443587951345,0.0199839744,12.8,640.513230441288,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,finishing_owner,0.5,125,60.22413772078909,18.700099011281054,29.78844373784341,29.788443737843977,0,82227200,291480000,373707200,622845.3333333334,35.639495849609375,0.06457470433634825,0.22803025786671627,0.22803025786671627,0.0581546061672309,0.0199839744,16.0,800.6415380516099,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,finishing_owner,0.6,125,60.22448245563783,18.643070403280944,29.7314151298433,29.73141512984398,0,82227200,291480000,373707200,622845.3333333334,35.639495849609375,0.06457507397469883,0.22803156315691103,0.22803156315691103,0.05586617406850303,0.0199839744,19.2,960.769845661932,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,finishing_owner,0.7,125,60.22472869723183,18.602335683281126,29.69068040984348,29.690680409843935,0,82227200,291480000,373707200,622845.3333333334,35.639495849609375,0.06457533800468299,0.22803249551619922,0.22803249551619922,0.05423156367207545,0.0199839744,22.4,1120.898153272254,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,independent_au,0.2,125,60.5166904986253,9.441138175427113,11.082546175430252,11.869957435429683,0,82638336,20250000,102888336,171480.56,9.812196350097656,0.06520476406791668,0.020423902869350415,0.06520476406791668,0.07573373606903294,0.0199839744,6.4,320.256615220644,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,independent_au,0.3,125,60.522433731535045,8.785587710858636,10.324993120859432,11.584814395429689,0,82638336,20250000,102888336,171480.56,9.812196350097656,0.06521095221442273,0.02042584116488737,0.06521095221442273,0.06489306370435537,0.0199839744,9.6,480.384922830966,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,independent_au,0.4,125,60.52661673573636,8.495486560859035,9.925000190859464,9.925000190859464,0,82227200,20250000,102477200,170795.33333333334,9.772987365722656,0.0648990343093024,0.020427252895614978,0.0648990343093024,0.06189706174766304,0.0199839744,12.8,640.513230441288,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,independent_au,0.5,125,60.52910907679513,8.238857824859224,9.687909472859246,9.687909472859587,0,82227200,20250000,102477200,170795.33333333334,9.772987365722656,0.06490170669604077,0.020428094040946653,0.06490170669604077,0.05844909754181966,0.0199839744,16.0,800.6415380516099,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,independent_au,0.6,125,60.53119854768959,8.162952605429382,9.459795040858808,9.459795040859603,0,82227200,20250000,102477200,170795.33333333334,9.772987365722656,0.06490394710944204,0.02042879922079448,0.06490394710944204,0.05615069381677644,0.0199839744,19.2,960.769845661932,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,independent_au,0.7,125,60.532602637185825,8.122217885429563,9.296856160859534,9.296856160859534,0,82227200,20250000,102477200,170795.33333333334,9.772987365722656,0.06490545262977844,0.02042927308985861,0.06490545262977844,0.0545088000422304,0.0199839744,22.4,1120.898153272254,0.342171648,0.2875392,1,HEADROOM
360p,10,16,optimistic,raw_gather,0.2,125,41.76048330598551,2203.077777869982,4129.525277869963,4324.786996619961,579,82638336,1866240000,1948878336,3248130.56,185.859521484375,0.04499556137146683,0.994336682742062,0.994336682742062,0.05226124222511154,0.0199839744,6.4,320.256615220644,0.342171648,0.2875392,1,INTERCONNECT
360p,10,16,optimistic,raw_gather,0.3,125,41.76131210872272,2202.7926348299825,4129.240134829963,4324.501853579961,580,82638336,1866240000,1948878336,3248130.56,185.859521484375,0.04499645437943692,0.9943564169237362,0.9943564169237362,0.044777106933106735,0.0199839744,9.6,480.384922830966,0.342171648,0.2875392,1,INTERCONNECT
360p,10,16,optimistic,raw_gather,0.4,125,41.76172652242812,2202.650063309982,4129.097563309962,4324.359282059961,580,82227200,1866240000,1948467200,3247445.3333333335,185.8203125,0.044778576245689,0.9943662843083183,0.9943662843083183,0.042707296469811556,0.0199839744,12.8,640.513230441288,0.342171648,0.2875392,1,INTERCONNECT
360p,10,16,optimistic,raw_gather,0.5,125,41.76197517459928,2202.564520397982,4129.012020397962,4324.27373914796,579,82227200,1866240000,1948467200,3247445.3333333335,185.8203125,0.0447788428603894,0.9943722048330693,0.9943722048330693,0.040326874089990264,0.0199839744,16.0,800.6415380516099,0.342171648,0.2875392,1,INTERCONNECT
360p,10,16,optimistic,raw_gather,0.6,125,41.76214094435838,2202.507491789982,4128.954991789962,4324.21671053996,579,82227200,1866240000,1948467200,3247445.3333333335,185.8203125,0.04477902060528682,0.9943761518887381,0.9943761518887381,0.038739910088716314,0.0199839744,19.2,960.769845661932,0.342171648,0.2875392,1,INTERCONNECT
360p,10,16,optimistic,raw_gather,0.7,125,41.76225935213489,2202.466757069982,4128.914257069962,4324.1759758199605,579,82227200,1866240000,1948467200,3247445.3333333335,185.8203125,0.04477914756679178,0.9943789712334005,0.9943789712334005,0.03760635666008625,0.0199839744,22.4,1120.898153272254,0.342171648,0.2875392,1,INTERCONNECT
360p,10,16,median,owner_only,0.2,125,60.24644135049027,24.100481453280736,33.32817041328326,33.32817041328326,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03229930958548291,0.01631081206220692,0.03229930958548291,0.2996328324246281,0.08367390720000001,0.4,4.780462791631177,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,owner_only,0.3,125,60.325108490394236,19.28899217328035,26.3553448132825,26.3553448132825,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03234148459613924,0.01633210999957355,0.03234148459613924,0.2299180029310891,0.08367390720000001,0.6,7.170694187446765,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,owner_only,0.4,125,60.36451915073222,16.883247533278336,22.868932013282574,22.868932013282574,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03236261343114908,0.016342779839311976,0.03236261343114908,0.19499227067438313,0.08367390720000001,0.8,9.560925583262353,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,owner_only,0.5,125,60.38819027389993,15.439800749280948,20.77708433328189,20.77708433328189,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03237530398877027,0.0163491884376065,0.03237530398877027,0.17401491828080312,0.08367390720000001,1.0,11.951156979077942,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,owner_only,0.6,125,60.403981339051164,14.477502893280871,19.38251921328174,19.38251921328265,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03238376989132934,0.016353463629471286,0.03238376989132934,0.16002087431423231,0.08367390720000001,1.2,14.34138837489353,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,owner_only,0.7,125,60.415265728467176,13.790147281852114,18.38640127042345,18.386401270424244,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03238981967583214,0.01635651870709704,0.03238981967583214,0.1500206469634669,0.08367390720000001,1.4,16.731619770709116,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,finishing_owner,0.2,125,60.00798680445238,33.492649049843294,55.1278687764061,55.12786877640656,0,163632128,566577600,730209728,1217016.2133333334,69.63822631835937,0.12803444708317033,0.43712258342904226,0.43712258342904226,0.10348635598803047,0.08367390720000001,6.4,76.48740466609883,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,finishing_owner,0.3,125,60.07858702272317,32.2897767298432,43.37812145640601,43.378121456406575,0,123751936,431102400,554854336,924757.2266666667,52.915032958984376,0.09694204139206344,0.33414211070887545,0.33414211070887545,0.10999966330607991,0.08367390720000001,9.6,114.73110699914824,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,finishing_owner,0.4,125,60.14572717491948,21.141465569842694,42.77668529640596,42.77668529640653,0,123340800,429720000,553060800,921768.0,52.743988037109375,0.09672792473768452,0.33345827837263997,0.33345827837263997,0.09364444211088292,0.08367390720000001,12.8,152.97480933219765,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,finishing_owner,0.5,125,60.085752186677844,31.09884690784338,42.18719163440619,42.18719163440642,0,122929664,429720000,552649664,921082.7733333333,52.704779052734374,0.0963093397903011,0.3331257667003426,0.3331257667003426,0.08970674069909991,0.08367390720000001,16.0,191.21851166524706,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,finishing_owner,0.6,125,60.15098611151587,20.26929454656215,41.90451427312473,41.9045142731253,0,122929664,428337600,551267264,918778.7733333333,52.572943115234374,0.0964139009550438,0.33243009327083645,0.33243009327083645,0.08284908102266922,0.08367390720000001,19.2,229.46221399829648,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,finishing_owner,0.7,125,60.15202235837109,20.09745564370496,41.732675370267316,41.73267537026811,0,122929664,428337600,551267264,918778.7733333333,52.572943115234374,0.09641556191869748,0.33243582018673595,0.33243582018673595,0.07766855250076893,0.08367390720000001,22.4,267.70591633134586,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,independent_au,0.2,125,60.4671702407793,15.226735963905867,17.586596927812934,19.09981238390624,0,163632128,27000000,190632128,317720.2133333333,18.180096435546876,0.12901417162502926,0.02559712902724507,0.12901417162502926,0.10427823758723134,0.08367390720000001,6.4,76.48740466609883,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,independent_au,0.3,125,60.481082856010616,14.02386364390577,15.08010153781288,16.32616575390624,0,123751936,27000000,150751936,251253.22666666665,14.376824951171875,0.09759150353264154,0.025603018553838827,0.09759150353264154,0.11073660484112256,0.08367390720000001,9.6,114.73110699914824,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,independent_au,0.4,125,60.48586741950031,12.974674463905103,13.845750237812354,15.846933753906242,0,123340800,27000000,150340800,250568.0,14.337615966796875,0.09727494713683829,0.025605043968431527,0.09727494713683829,0.09417402658744262,0.08367390720000001,12.8,152.97480933219765,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,independent_au,0.5,125,60.49363502234997,12.422675803905804,13.269321311718159,15.33076258790625,0,122929664,27000000,149929664,249882.77333333335,14.298406982421875,0.09696312084796901,0.025608332171461093,0.09696312084796901,0.09031570103401547,0.08367390720000001,16.0,191.21851166524706,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,independent_au,0.6,125,60.49986438070222,11.88257846390593,12.729223971718966,14.63009078390624,0,122929664,27000000,149929664,249882.77333333335,14.298406982421875,0.09697310566747094,0.025610969200593834,0.09697310566747094,0.08332960920448956,0.08367390720000001,19.2,229.46221399829648,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,independent_au,0.7,125,60.50510625586941,11.367061755334362,12.431429842097714,13.942735172477114,0,122929664,27000000,149929664,249882.77333333335,14.298406982421875,0.09698150768489176,0.025613188205625245,0.09698150768489176,0.07812445596261168,0.08367390720000001,22.4,267.70591633134586,1.443446784,1.1501568,1,HEADROOM
360p,10,16,median,raw_gather,0.2,125,41.75121067355876,2206.2687257099824,4132.716225709963,4327.977944459961,580,163632128,1866240000,2029872128,3383120.2133333334,193.58369140625,0.08908136163710514,0.9941158970174347,0.9941158970174347,0.07200175977865966,0.08367390720000001,6.4,76.48740466609883,1.443446784,1.1501568,1,INTERCONNECT
360p,10,16,median,raw_gather,0.3,125,41.75470563815348,2205.0658533899823,4131.5133533899625,4326.775072139961,581,123751936,1866240000,1989991936,3316653.2266666666,189.780419921875,0.06737486021028306,0.9941991137626996,0.9941991137626996,0.07644992649218223,0.08367390720000001,9.6,114.73110699914824,1.443446784,1.1501568,1,INTERCONNECT
360p,10,16,median,raw_gather,0.4,125,41.7564533398808,2204.4644172299822,4130.911917229963,4326.173635979962,579,123340800,1866240000,1989580800,3315968.0,189.7412109375,0.0671538156688357,0.9942407273600622,0.9942407273600622,0.06501309338517423,0.08367390720000001,12.8,152.97480933219765,1.443446784,1.1501568,1,INTERCONNECT
360p,10,16,median,raw_gather,0.5,125,41.757502031145364,2204.103555533982,4130.551055533962,4325.812774283961,579,122929664,1866240000,1989169664,3315282.7733333334,189.702001953125,0.06693163196854246,0.9942656971906455,0.9942656971906455,0.06234305589305144,0.08367390720000001,16.0,191.21851166524706,1.443446784,1.1501568,1,INTERCONNECT
360p,10,16,median,raw_gather,0.6,125,41.758201187919255,2203.862981069982,4130.310481069962,4325.572199819961,580,122929664,1866240000,1989169664,3315282.7733333334,189.702001953125,0.06693275262235561,0.9942823444411617,0.9942823444411617,0.05751574192258339,0.08367390720000001,19.2,229.46221399829648,1.443446784,1.1501568,1,INTERCONNECT
360p,10,16,median,raw_gather,0.7,125,41.758700599949144,2203.691142167125,4130.138642167105,4325.400360917103,579,122929664,1866240000,1989169664,3315282.7733333334,189.702001953125,0.06693355311234087,0.9942942356756928,0.9942942356756928,0.05391901556672567,0.08367390720000001,22.4,267.70591633134586,1.443446784,1.1501568,1,INTERCONNECT
360p,10,16,adversarial,owner_only,0.2,125,59.592781390694235,64.83298961328092,91.65162641328243,91.65162641328243,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03194886954401621,0.016133843522359113,0.03194886954401621,0.8756580460269736,0.2978906112,0.4,1.3427747802747805,5.1757056,3.9105331199999998,1,NODE_QUEUE_HEADROOM_LOW
360p,10,16,adversarial,owner_only,0.3,125,59.86862495505825,47.58063761327867,66.827408813283,66.827408813283,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03209675473827564,0.01620852399204422,0.03209675473827564,0.6320126704231697,0.2978906112,0.6,2.014162170412171,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,owner_only,0.4,125,60.007506578948295,38.95446161328073,54.41530001328101,54.41530001328147,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.0321712119255419,0.016246124089500366,0.0321712119255419,0.5093421796499414,0.2978906112,0.8,2.685549560549561,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,owner_only,0.5,125,60.09114527126452,33.778756013281054,46.968034733282366,46.968034733282366,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03221605228384175,0.016268767999429622,0.03221605228384175,0.4354663194268265,0.2978906112,1.0,3.356936950686951,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,owner_only,0.6,125,60.147034048756254,30.32828561328097,42.00319121328357,42.00319121328357,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03224601536358712,0.016283899039962805,0.03224601536358712,0.3861012301400249,0.2978906112,1.2,4.028324340824342,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,owner_only,0.7,125,60.18701829576066,27.863663898995497,38.456874413281184,38.456874413281525,0,41113600,15000000,56113600,93522.66666666667,5.351409912109375,0.03226745170976107,0.01629472416960895,0.03226745170976107,0.35078419491362706,0.2978906112,1.4,4.699711730961732,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,finishing_owner,0.2,125,59.88383108580408,54.22265108984334,65.31099581640592,65.31099581640649,0,205979136,569342400,775321536,1292202.56,73.94042358398437,0.16082163076763986,0.43832347361213475,0.43832347361213475,0.2669057841047942,0.2978906112,6.4,21.484396484396488,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,finishing_owner,0.3,125,59.90962060317376,49.90956308984278,60.99790781640604,60.997907816406496,0,205156864,569342400,774499264,1290832.1066666667,73.86200561523438,0.1602565033510185,0.43851224160895946,0.43851224160895946,0.21875359758042565,0.2978906112,9.6,32.22659472659473,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,finishing_owner,0.4,125,59.985708176284625,37.20614408984329,58.84136381640565,58.841363816406556,0,164865536,567960000,732825536,1221375.8933333333,69.88768920898437,0.12894370054664614,0.4380147331164336,0.4380147331164336,0.17706558688872223,0.2978906112,12.8,42.968792968792975,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,finishing_owner,0.5,125,59.993469040571036,35.912217689843374,57.547437416405955,57.547437416406524,0,164454400,566577600,731032000,1218386.6666666667,69.71664428710938,0.1286387462351554,0.4370168301320002,0.4370168301320002,0.15180599428535077,0.2978906112,16.0,53.71099121099122,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,finishing_owner,0.6,125,59.99864406584644,35.04960008984335,56.68481981640616,56.6848198164065,0,164454400,566577600,731032000,1218386.6666666667,69.71664428710938,0.12864984258903875,0.4370545271209872,0.4370545271209872,0.13452303857825498,0.2978906112,19.2,64.45318945318947,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,finishing_owner,0.7,125,60.002341059113625,34.433444661272006,56.06866438783436,56.068664387835156,0,163632128,566577600,730209728,1217016.2133333334,69.63822631835937,0.1280224011885934,0.437081457523654,0.437081457523654,0.12233574028995259,0.2978906112,22.4,75.19538769538771,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,independent_au,0.2,125,60.351715685222544,28.85546358984334,32.07218233984349,35.28890108984342,0,205979136,45000000,250979136,418298.56,23.935235595703126,0.16207816300556108,0.03936166597484707,0.16207816300556108,0.2689911734931152,0.2978906112,6.4,21.484396484396488,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,independent_au,0.3,125,60.38911319520179,24.542375589842777,25.915515339844205,28.251298929687493,0,205156864,45000000,250156864,416928.1066666667,23.856817626953124,0.16153913217436072,0.03938605680250425,0.16153913217436072,0.22050441370082915,0.2978906112,9.6,32.22659472659473,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,independent_au,0.4,125,60.41533985264106,21.602427339843416,23.03803617968697,25.60255033984322,0,164865536,45000000,209865536,349775.8933333333,20.014337158203126,0.12986722549793378,0.03940316194886242,0.12986722549793378,0.17833377204870196,0.2978906112,12.8,42.968792968792975,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,independent_au,0.5,125,60.434052185579574,19.01457453984358,21.0919051898436,24.308623939843528,0,164454400,45000000,209454400,349090.6666666667,19.975128173828125,0.129583450121972,0.03941536621829159,0.129583450121972,0.15292083500823275,0.2978906112,16.0,53.71099121099122,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,independent_au,0.6,125,60.443274503876076,17.664773429687102,20.229287589843807,23.286006339843738,0,164454400,45000000,209454400,349090.6666666667,19.975128173828125,0.12960322473214236,0.03942138105661357,0.12960322473214236,0.13551994506671636,0.2978906112,19.2,64.45318945318947,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,independent_au,0.7,125,60.4511603098316,16.70923307254452,19.27374723270077,22.151081054129463,0,163632128,45000000,208632128,347720.2133333333,19.896710205078126,0.12898001246112648,0.03942652421545238,0.12898001246112648,0.12325081517409539,0.2978906112,22.4,75.19538769538771,5.1757056,3.9105331199999998,1,HEADROOM
360p,10,16,adversarial,raw_gather,0.2,125,41.721646861844654,2216.451852749982,4142.899352749962,4338.161071499961,582,205979136,1866240000,2072219136,3453698.56,197.622216796875,0.11204599246530234,0.9934119688024852,0.9934119688024852,0.1859558526549212,0.2978906112,6.4,21.484396484396488,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,10,16,adversarial,raw_gather,0.3,125,41.73416357286246,2212.1387647499823,4138.586264749963,4333.847983499962,581,205156864,1866240000,2071396864,3452328.1066666665,197.543798828125,0.11163768117924078,0.9937099975590272,0.9937099975590272,0.1523878524293304,0.2978906112,9.6,32.22659472659473,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,10,16,adversarial,raw_gather,0.4,125,41.74042474510267,2209.982220749982,4136.429720749962,4331.69143949996,580,164865536,1866240000,2031105536,3385175.8933333335,193.701318359375,0.08972411917194267,0.9938590790049913,0.9938590790049913,0.12320922815074978,0.2978906112,12.8,42.968792968792975,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,10,16,adversarial,raw_gather,0.5,125,41.74418235028768,2208.6882943499822,4135.135794349962,4330.397513099961,581,164454400,1866240000,2030694400,3384490.6666666665,193.662109375,0.0895083975977662,0.9939485493458237,0.9939485493458237,0.10562844937386362,0.2978906112,16.0,53.71099121099122,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,10,16,adversarial,raw_gather,0.6,125,41.746687796290814,2207.8256767499824,4134.273176749963,4329.534895499961,581,164454400,1866240000,2030694400,3384490.6666666665,193.662109375,0.0895137698064042,0.9940082051895861,0.9940082051895861,0.09360030347971778,0.2978906112,19.2,64.45318945318947,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,10,16,adversarial,raw_gather,0.7,125,41.74847758471868,2207.2095213214106,4133.657021321391,4328.918740071389,581,163632128,1866240000,2029872128,3383120.2133333334,193.58369140625,0.08907553025469916,0.9940508208910168,0.9940508208910168,0.08511886071700714,0.2978906112,22.4,75.19538769538771,5.1757056,3.9105331199999998,1,INTERCONNECT
360p,15,4,optimistic,owner_only,0.2,125,60.30007700371124,9.374380973278676,11.015788973281815,11.015788973281815,0,61670400,15000000,76670400,127784.0,7.311859130859375,0.048492097081070364,0.0163253331034487,0.048492097081070364,0.11348980047944016,0.01971081216,0.4,20.29343066906889,0.342171648,0.2875392,1,HEADROOM
360p,15,4,optimistic,owner_only,0.3,125,60.31189951784932,8.51895185327976,9.920743853281351,9.920743853283057,0,61670400,15000000,76670400,127784.0,7.311859130859375,0.048501604506795394,0.016328533870197514,0.048501604506795394,0.09700098863101045,0.01971081216,0.6,30.440146003603335,0.342171648,0.2875392,1,HEADROOM
360p,15,4,optimistic,owner_only,0.4,125,60.31781251354236,8.091237293280983,9.373221293281858,9.373221293281858,0,61670400,15000000,76670400,127784.0,7.311859130859375,0.04850635961782401,0.01633013472427805,0.04850635961782401,0.08875415785512603,0.01971081216,0.8,40.58686133813778,0.342171648,0.2875392,1,HEADROOM
360p,15,4,optimistic,owner_only,0.5,125,60.32136086751421,7.834608557281172,9.04470775728123,9.044707757281344,0,61670400,15000000,76670400,127784.0,7.311859130859375,0.04850921313201224,0.016331095387405493,0.04850921313201224,0.08380528316317853,0.01971081216,1.0,50.73357667267222,0.342171648,0.2875392,1,HEADROOM
360p,15,4,optimistic,owner_only,0.6,125,60.3237266687726,7.663522733280843,8.825698733280888,8.825698733281456,0,61670400,15000000,76670400,127784.0,7.311859130859375,0.048511115661328895,0.016331735892285735,0.048511115661328895,0.08050570987744825,0.01971081216,1.2,60.88029200720667,0.342171648,0.2875392,1,HEADROOM
360p,15,4,optimistic,owner_only,0.7,125,60.32541664043377,7.54131857328116,8.66926371613863,8.66926371613863,0,61670400,15000000,76670400,127784.0,7.311859130859375,0.04851247470221126,0.01633219342653237,0.04851247470221126,0.07814871335161581,0.01971081216,1.4,71.02700734174111,0.342171648,0.2875392,1,HEADROOM
360p,15,4,optimistic,finishing_owner,0.2,125,60.15204404033576,19.027822794921867,19.48409134656231,19.48409134656265,0,123340800,223742400,347083200,578472.0,33.100433349609375,0.09674610395768737,0.17594663794047244,0.17594663794047244,0.08353740713569532,0.01971081216,1.6,81.17372267627556,0.342171648,0.2875392,1,HEADROOM
360p,15,4,optimistic,finishing_owner,0.3,125,60.21826954515348,8.243577773279867,19.061187636562636,19.061187636563773,0,122929664,222360000,345289664,575482.7733333333,32.929388427734374,0.09652977630799432,0.17508182537459957,0.17508182537459957,0.07162902924856633,0.01971081216,2.4,121.76058401441334,0.342171648,0.2875392,1,HEADROOM
